user_id	user_type	display_name	reputation	link	profile_image	total_questions	total_answers	total_answered_questions	total_accepted_answers	total_max_upvote	total_answer_upvote	total_question_upvote	total_upvote_score
9555629	registered	Manuel Concepci&#243;n Brito	11.0	https://stackoverflow.com/users/9555629/manuel-concepci%c3%b3n-brito	https://www.gravatar.com/avatar/3ed2dccececf207d64d438761e29ed3c?s=128&d=identicon&r=PG&f=1	1	0	1	0	0	0	0	
6344954	registered	sshussain270	959.0	https://stackoverflow.com/users/6344954/sshussain270	https://www.gravatar.com/avatar/dfe73b34173e78c09be7cdd8454bcf88?s=128&d=identicon&r=PG&f=1	2	0	2	0	0	0	0	
6750211	registered	Kevin Fang	1477.0	https://stackoverflow.com/users/6750211/kevin-fang	https://i.stack.imgur.com/tmOvh.gif?s=128&g=1	1	3	0	0	1	1	2	0.5
5373020	registered	Somit	153.0	https://stackoverflow.com/users/5373020/somit	https://www.gravatar.com/avatar/03ecd593da3a749435b5fd5fafa085b4?s=128&d=identicon&r=PG&f=1	1	0	0	0	0	0	0	
1171204	registered	Chocolate	374.0	https://stackoverflow.com/users/1171204/chocolate	https://www.gravatar.com/avatar/3c87dedc07fa75d15ca04f5cdd73aea1?s=128&d=identicon&r=PG	1	1	1	1	0	0	0	
10688944	registered	Vipin Sharma	21.0	https://stackoverflow.com/users/10688944/vipin-sharma	https://lh3.googleusercontent.com/-OBj9xh8XM2E/AAAAAAAAAAI/AAAAAAAAp_A/_Zu9ezQUm14/photo.jpg?sz=128	1	0	0	0	0	0	0	
10664643	registered	user10664643	34.0	https://stackoverflow.com/users/10664643/user10664643	https://graph.facebook.com/100002144768496/picture?type=large	1	0	0	0	0	0	0	
2414957	registered	Mona Jalal	17228.0	https://stackoverflow.com/users/2414957/mona-jalal	https://i.stack.imgur.com/0MuAW.jpg?s=128&g=1	7	5	5	1	0	0	5	0.0
3901329	registered	Sachin Malhotra	1011.0	https://stackoverflow.com/users/3901329/sachin-malhotra	https://www.gravatar.com/avatar/dccfa314e543fbe30d28fd6db49b8fb9?s=128&d=identicon&r=PG	1	0	0	0	0	0	0	
7433733	registered	王智寬	169.0	https://stackoverflow.com/users/7433733/%e7%8e%8b%e6%99%ba%e5%af%ac	https://graph.facebook.com/10210025564749458/picture?type=large	1	0	1	0	0	0	0	
8832082	registered	Mdhvince	63.0	https://stackoverflow.com/users/8832082/mdhvince	https://lh3.googleusercontent.com/-07-r4C_-SIk/AAAAAAAAAAI/AAAAAAAAAOU/sq--4MVCSjY/photo.jpg?sz=128	1	1	1	0	0	0	1	0.0
5826676	registered	keipa	464.0	https://stackoverflow.com/users/5826676/keipa	https://lh4.googleusercontent.com/-jCzHMyXbj-8/AAAAAAAAAAI/AAAAAAAAbrA/bdvN70BFjPU/photo.jpg?sz=128	1	0	0	0	0	0	0	
10677894	registered	thomi dhia	27.0	https://stackoverflow.com/users/10677894/thomi-dhia	https://lh5.googleusercontent.com/-s0EjmrEQzcw/AAAAAAAAAAI/AAAAAAAAAQ8/68r1B7L6ET4/photo.jpg?sz=128	1	0	0	0	0	0	0	
10528635	registered	Miss.lo0ora	1.0	https://stackoverflow.com/users/10528635/miss-lo0ora	https://www.gravatar.com/avatar/c7edf6633d38539a7d095a61873fce6d?s=128&d=identicon&r=PG&f=1	1	0	0	0	0	0	0	
7411022	registered	CS101	91.0	https://stackoverflow.com/users/7411022/cs101	https://lh6.googleusercontent.com/-d0mCJXy9yuI/AAAAAAAAAAI/AAAAAAAAAAs/6BTdA8tZ-k8/photo.jpg?sz=128	1	0	0	0	0	0	0	
9879791	registered	yan gao 	1.0	https://stackoverflow.com/users/9879791/yan-gao	https://lh3.googleusercontent.com/-XdUIqdMkCWA/AAAAAAAAAAI/AAAAAAAAAAA/4252rscbv5M/photo.jpg?sz=128	1	0	0	0	0	0	0	
7297511	registered	Hello World	221.0	https://stackoverflow.com/users/7297511/hello-world	https://www.gravatar.com/avatar/a738ca4884c6b90a1459ebeb46e05c56?s=128&d=identicon&r=PG&f=1	1	0	1	0	0	0	0	
5257241	registered	Mahsa	123.0	https://stackoverflow.com/users/5257241/mahsa	https://www.gravatar.com/avatar/33c9cb9165c6cebd042d69099fa33d0d?s=128&d=identicon&r=PG&f=1	1	1	0	0	0	0	0	
10648778	registered	Higeath	71.0	https://stackoverflow.com/users/10648778/higeath	https://www.gravatar.com/avatar/2e3f5dce696fa5eb014c62df7170a19a?s=128&d=identicon&r=PG&f=1	1	0	1	0	0	0	0	
953674	registered	Tadej Magajna	1619.0	https://stackoverflow.com/users/953674/tadej-magajna	https://www.gravatar.com/avatar/3b66f0829fcc6c7f3c01796e0cc975e1?s=128&d=identicon&r=PG	0	2	0	1	0	0	1	0.0
4554481	registered	functor	154.0	https://stackoverflow.com/users/4554481/functor	https://www.gravatar.com/avatar/0f758f495dcc8128c2312d2710c2562c?s=128&d=identicon&r=PG&f=1	0	2	0	1	2	2	2	1.0
2802468	registered	tokestermw	206.0	https://stackoverflow.com/users/2802468/tokestermw	https://www.gravatar.com/avatar/58ecfb9d07c391230f94db22a49f3084?s=128&d=identicon&r=PG	2	0	1	0	0	0	0	
10605037	registered	Signe	3.0	https://stackoverflow.com/users/10605037/signe	https://www.gravatar.com/avatar/81c5767f3cc9c823d7b367911dabb216?s=128&d=identicon&r=PG&f=1	1	1	1	0	0	0	0	
6670629	registered	Huzaifa Calcuttawala	49.0	https://stackoverflow.com/users/6670629/huzaifa-calcuttawala	https://lh4.googleusercontent.com/-zDv3WKc3ugs/AAAAAAAAAAI/AAAAAAAAACc/Bkl_Yeo-Bv8/photo.jpg?sz=128	0	2	0	0	0	0	0	
5906448	registered	Grigor Carran	79.0	https://stackoverflow.com/users/5906448/grigor-carran	https://www.gravatar.com/avatar/dbe7a59ffc0178fde001dd72a08f1892?s=128&d=identicon&r=PG&f=1	1	0	0	0	0	0	0	
5825952	registered	Tong Shen	685.0	https://stackoverflow.com/users/5825952/tong-shen	https://www.gravatar.com/avatar/3166313e68884d30ca1bcc8642a59f55?s=128&d=identicon&r=PG&f=1	4	0	4	0	0	0	0	
5543198	registered	Rafał J&#243;zefowicz	5581.0	https://stackoverflow.com/users/5543198/rafa%c5%82-j%c3%b3zefowicz	https://lh3.googleusercontent.com/-w8QH5HwZv-c/AAAAAAAAAAI/AAAAAAAAA6c/BUg7enrJUeU/photo.jpg?sz=128	0	2	0	2	1	222	523	0.4244741873804971
419116	registered	Yaroslav Bulatov	48133.0	https://stackoverflow.com/users/419116/yaroslav-bulatov	https://i.stack.imgur.com/RmTuo.jpg?s=128&g=1	0	21	0	15	16	176	355	0.495774647887324
3612693	registered	Messit&#214;zil	698.0	https://stackoverflow.com/users/3612693/messit%c3%96zil	https://www.gravatar.com/avatar/df87a95f1bfb54085d8400ad200cd916?s=128&d=identicon&r=PG&f=1	1	0	1	0	0	0	0	
10110401	registered	A. Esquivias	124.0	https://stackoverflow.com/users/10110401/a-esquivias	https://www.gravatar.com/avatar/f72f4296f59ed13a83f18bd2e5df0fea?s=128&d=identicon&r=PG&f=1	3	1	1	0	0	0	0	
3371265	registered	Hari	197.0	https://stackoverflow.com/users/3371265/hari	https://www.gravatar.com/avatar/748ad939cc434cfb71ccb67f24f49c27?s=128&d=identicon&r=PG&f=1	1	0	0	0	0	0	0	
6824418	registered	Allen Lavoie	5076.0	https://stackoverflow.com/users/6824418/allen-lavoie	https://i.stack.imgur.com/Du0yh.jpg?s=128&g=1	0	8	0	4	5	7	7	1.0
10092697	registered	Balaji Ravi	9.0	https://stackoverflow.com/users/10092697/balaji-ravi	https://lh6.googleusercontent.com/-P3LF-NzExrk/AAAAAAAAAAI/AAAAAAAAAbk/mfmQjW46fok/photo.jpg?sz=128	1	0	0	0	0	0	0	
5845276	registered	Thiagarajan	83.0	https://stackoverflow.com/users/5845276/thiagarajan	https://www.gravatar.com/avatar/f7af7ddad089a143e24920c91b444e71?s=128&d=identicon&r=PG&f=1	1	1	1	0	0	1	4	0.25
1391660	registered	bones.felipe	392.0	https://stackoverflow.com/users/1391660/bones-felipe	https://www.gravatar.com/avatar/2d5022712ca3a6d980c1b45e0a5f1da2?s=128&d=identicon&r=PG	1	0	1	0	0	0	0	
5932428	registered	Owl Owl	131.0	https://stackoverflow.com/users/5932428/owl-owl	https://www.gravatar.com/avatar/41e563f04c064ce18de9f734b9157c20?s=128&d=identicon&r=PG&f=1	1	0	0	0	0	0	0	
1276374	registered	Boris Mocialov	3303.0	https://stackoverflow.com/users/1276374/boris-mocialov	https://www.gravatar.com/avatar/7ce4a877cf573491b23fc6aa1bf18a1d?s=128&d=identicon&r=PG	1	0	1	0	0	0	0	
4466962	registered	Dinari	1839.0	https://stackoverflow.com/users/4466962/dinari	https://www.gravatar.com/avatar/7f8abee5eacda9f2a4c06b17f10c9610?s=128&d=identicon&r=PG&f=1	0	2	0	0	0	0	0	
4438957	registered	Pengju Zhao	669.0	https://stackoverflow.com/users/4438957/pengju-zhao	https://www.gravatar.com/avatar/5cf007d8921506c1627f75fe0d64e477?s=128&d=identicon&r=PG&f=1	1	0	1	0	0	0	0	
1586200	registered	Parag S. Chandakkar	7829.0	https://stackoverflow.com/users/1586200/parag-s-chandakkar	https://www.gravatar.com/avatar/111c497a3eb270092100e5ee807d9994?s=128&d=identicon&r=PG&f=1	0	4	0	2	3	16	17	0.9411764705882352
2218351	registered	Kris	307.0	https://stackoverflow.com/users/2218351/kris	https://www.gravatar.com/avatar/055edb7885f4e2627d2c6a06eb2101be?s=128&d=identicon&r=PG	1	1	1	1	1	1	1	1.0
3625281	registered	Feseoglu	71.0	https://stackoverflow.com/users/3625281/feseoglu	https://www.gravatar.com/avatar/04af55dd7cdf98215dbf6ab6648d56b3?s=128&d=identicon&r=PG&f=1	1	0	0	0	0	0	0	
9155143	registered	jsteele	143.0	https://stackoverflow.com/users/9155143/jsteele	https://lh5.googleusercontent.com/-XbKzU8QP8jI/AAAAAAAAAAI/AAAAAAAAAFE/fcluS6I--7Y/photo.jpg?sz=128	1	0	1	0	0	0	0	
10237680	registered	Alphahusky	1.0	https://stackoverflow.com/users/10237680/alphahusky	https://www.gravatar.com/avatar/5f283862ad7cfa3d716293ca94a48860?s=128&d=identicon&r=PG&f=1	1	0	0	0	0	0	0	
10278110	registered	test M	5.0	https://stackoverflow.com/users/10278110/test-m	https://lh5.googleusercontent.com/-_MCFVA1NPsg/AAAAAAAAAAI/AAAAAAAAAAA/APUIFaNkYD1U1RzXJkK7g0ePwJu9h36uAg/mo/photo.jpg?sz=128	2	0	2	0	0	0	0	
2247040	registered	Mockingbird	869.0	https://stackoverflow.com/users/2247040/mockingbird	https://www.gravatar.com/avatar/42aea2be3ff99c79476dd906f9c8dbab?s=128&d=identicon&r=PG	2	0	2	0	0	0	0	
5359882	registered	Wilmar van Ommeren	4532.0	https://stackoverflow.com/users/5359882/wilmar-van-ommeren	https://i.stack.imgur.com/9cykE.jpg?s=128&g=1	1	3	1	0	1	10	34	0.29411764705882354
4333609	registered	Daniel	1088.0	https://stackoverflow.com/users/4333609/daniel	https://i.stack.imgur.com/EXeUx.jpg?s=128&g=1	6	6	2	0	0	0	1	0.0
4104334	registered	Yongyao Jiang	111.0	https://stackoverflow.com/users/4104334/yongyao-jiang	https://lh6.googleusercontent.com/-gPNX0Jb8-6g/AAAAAAAAAAI/AAAAAAAAAGs/DpKe59udiow/photo.jpg?sz=128	1	0	1	0	0	0	0	
2552306	registered	spatro	1.0	https://stackoverflow.com/users/2552306/spatro	https://www.gravatar.com/avatar/077dd6eee7c6b8c6361343b13b26bbf6?s=128&d=identicon&r=PG	1	0	0	0	0	0	0	
712452	registered	smttsp	2661.0	https://stackoverflow.com/users/712452/smttsp	https://www.gravatar.com/avatar/ab5a5d9538603a393f64dadf11367295?s=128&d=identicon&r=PG&f=1	1	0	1	0	0	0	0	
10584895	registered	Iftekhar Jamil	1.0	https://stackoverflow.com/users/10584895/iftekhar-jamil	https://www.gravatar.com/avatar/9dbac71e20919f19e10d41b4d24d5a32?s=128&d=identicon&r=PG&f=1	1	0	0	0	0	0	0	
3215384	registered	user3215384	31.0	https://stackoverflow.com/users/3215384/user3215384	https://graph.facebook.com/100007232979404/picture?type=large	1	1	0	0	0	0	0	
1757224	registered	ARAT	521.0	https://stackoverflow.com/users/1757224/arat	https://i.stack.imgur.com/yUXOQ.jpg?s=128&g=1	1	0	1	0	0	0	0	
5495304	registered	Gerges	4069.0	https://stackoverflow.com/users/5495304/gerges	https://i.stack.imgur.com/h7m4z.png?s=128&g=1	1	3	1	2	2	5	10	0.5
5740246	registered	gulzainkhan98	21.0	https://stackoverflow.com/users/5740246/gulzainkhan98	https://www.gravatar.com/avatar/74534c61cbbb0d8b7adab1c1bb0086de?s=128&d=identicon&r=PG&f=1	1	0	0	0	0	0	0	
4649504	registered	Andrei	13.0	https://stackoverflow.com/users/4649504/andrei	https://lh4.googleusercontent.com/-ULY15RxoFl0/AAAAAAAAAAI/AAAAAAAAADw/qTphaBXRHHU/photo.jpg?sz=128	1	1	1	1	0	0	0	
6131173	registered	thekmb	11.0	https://stackoverflow.com/users/6131173/thekmb	https://www.gravatar.com/avatar/0d1697d139934351642d93d90ff0604c?s=128&d=identicon&r=PG&f=1	1	0	1	0	0	0	0	
5346264	registered	race	59.0	https://stackoverflow.com/users/5346264/race	https://lh5.googleusercontent.com/-LOZDuujUczc/AAAAAAAAAAI/AAAAAAAAAog/6WXvR4LOmlI/photo.jpg?sz=128	1	0	0	0	0	0	0	
2570025	registered	Lucas T.	103.0	https://stackoverflow.com/users/2570025/lucas-t	https://www.gravatar.com/avatar/9ecd35c683a46a48f5ce6399fa31fc11?s=128&d=identicon&r=PG	1	0	1	0	0	0	0	
5796133	registered	anirudh	108.0	https://stackoverflow.com/users/5796133/anirudh	https://lh3.googleusercontent.com/-wzy-9d8HIAc/AAAAAAAAAAI/AAAAAAAAABA/tySDzRnsA_M/photo.jpg?sz=128	1	0	1	0	0	0	0	
681911	registered	sanjeev mk	3832.0	https://stackoverflow.com/users/681911/sanjeev-mk	https://www.gravatar.com/avatar/b6a148a0324041ca20efca580cec1e4d?s=128&d=identicon&r=PG	1	0	0	0	0	0	0	
4882300	registered	Ruan	518.0	https://stackoverflow.com/users/4882300/ruan	https://www.gravatar.com/avatar/e1a2bbb077d1da9bab2c04b74690b5aa?s=128&d=identicon&r=PG	1	0	1	0	0	0	0	
9093322	registered	Amrudesh Balakrishnan	63.0	https://stackoverflow.com/users/9093322/amrudesh-balakrishnan	https://lh4.googleusercontent.com/-ETXaFlZr1DM/AAAAAAAAAAI/AAAAAAAAPJ4/A45znUCcvNU/photo.jpg?sz=128	1	0	0	0	0	0	0	
7571462	registered	Han M	207.0	https://stackoverflow.com/users/7571462/han-m	https://i.stack.imgur.com/Jtetb.jpg?s=128&g=1	2	0	1	0	0	0	0	
10025506	registered	Olivier Dehaene	1237.0	https://stackoverflow.com/users/10025506/olivier-dehaene	https://i.stack.imgur.com/u0M1u.jpg?s=128&g=1	0	3	0	2	2	14	18	0.7777777777777778
6573448	registered	Z.Kal	396.0	https://stackoverflow.com/users/6573448/z-kal	https://www.gravatar.com/avatar/27eca0ec1152fd72fadf61911c3f173d?s=128&d=identicon&r=PG&f=1	1	3	1	0	0	0	0	
4620420	registered	bivouac0	1537.0	https://stackoverflow.com/users/4620420/bivouac0	https://www.gravatar.com/avatar/f042995922d39078a6c252040748eb6c?s=128&d=identicon&r=PG&f=1	0	3	0	0	2	2	2	1.0
10625599	registered	happyastronaut	21.0	https://stackoverflow.com/users/10625599/happyastronaut	https://lh4.googleusercontent.com/-xv0wEX20RQU/AAAAAAAAAAI/AAAAAAAAEyY/1MjX2lp8Wc0/photo.jpg?sz=128	1	0	1	0	0	0	0	
5535448	registered	ch1maera	808.0	https://stackoverflow.com/users/5535448/ch1maera	https://www.gravatar.com/avatar/056a1408a89d6cfb0f4f132b044a4490?s=128&d=identicon&r=PG&f=1	1	0	1	0	0	0	0	
2723396	registered	hirschme	431.0	https://stackoverflow.com/users/2723396/hirschme	https://www.gravatar.com/avatar/3a7f83f479a4b2615e5d7b88b6cce9dc?s=128&d=identicon&r=PG&f=1	1	0	1	0	0	0	0	
6150310	registered	codingenthusiast	429.0	https://stackoverflow.com/users/6150310/codingenthusiast	https://www.gravatar.com/avatar/cb499bc6f5987c406bdb42908a73b666?s=128&d=identicon&r=PG&f=1	0	2	0	2	1	1	1	1.0
5848524	registered	Thornhale	1517.0	https://stackoverflow.com/users/5848524/thornhale	https://i.stack.imgur.com/hEc4a.png?s=128&g=1	3	1	3	1	0	0	3	0.0
2518644	registered	user123	4471.0	https://stackoverflow.com/users/2518644/user123	https://www.gravatar.com/avatar/45bb1f11796208e1ca968c1c4ae22240?s=128&d=identicon&r=PG	3	0	1	0	0	0	0	
8916723	registered	jeevaa_v	211.0	https://stackoverflow.com/users/8916723/jeevaa-v	https://www.gravatar.com/avatar/d54849dfeedc0420d3cca1c0d29c3f91?s=128&d=identicon&r=PG&f=1	1	1	1	0	0	0	3	0.0
10621026	registered	T. Daniels	1.0	https://stackoverflow.com/users/10621026/t-daniels	https://www.gravatar.com/avatar/98be3971934f7661ce8886045cab95a8?s=128&d=identicon&r=PG&f=1	1	0	0	0	0	0	0	
10400167	registered	Arthur Douillard	13.0	https://stackoverflow.com/users/10400167/arthur-douillard	https://i.stack.imgur.com/VYP2Y.jpg?s=128&g=1	1	0	1	0	0	0	0	
10614772	registered	She	21.0	https://stackoverflow.com/users/10614772/she	https://www.gravatar.com/avatar/2b5a7c997b7f06753300a2b65bfb2cb9?s=128&d=identicon&r=PG&f=1	2	0	1	0	0	0	0	
2722504	registered	MichaelSB	2368.0	https://stackoverflow.com/users/2722504/michaelsb	https://www.gravatar.com/avatar/72ff43ae6c37ced4d244c7f7ddcf30d3?s=128&d=identicon&r=PG&f=1	0	2	0	1	0	0	0	
4872343	registered	scribbles	1875.0	https://stackoverflow.com/users/4872343/scribbles	https://www.gravatar.com/avatar/543bf5ba4a096cf347527f7b764fcf85?s=128&d=identicon&r=PG&f=1	1	0	1	0	0	0	0	
1259561	registered	THN	1582.0	https://stackoverflow.com/users/1259561/thn	https://i.stack.imgur.com/2Guia.jpg?s=128&g=1	2	0	2	0	0	0	0	
288609	registered	user288609	8417.0	https://stackoverflow.com/users/288609/user288609	https://www.gravatar.com/avatar/2ea29b2ac7bd486fdd8070ac6e10f5ac?s=128&d=identicon&r=PG	2	0	1	0	0	0	0	
3928385	registered	Ishamael	10450.0	https://stackoverflow.com/users/3928385/ishamael	https://i.stack.imgur.com/3HdfL.png?s=128&g=1	0	16	0	12	11	49	63	0.7777777777777778
10032996	registered	Amir Lasry	31.0	https://stackoverflow.com/users/10032996/amir-lasry	https://graph.facebook.com/10216762178711223/picture?type=large	1	0	0	0	0	0	0	
9408163	registered	saman jahangiri	77.0	https://stackoverflow.com/users/9408163/saman-jahangiri	https://lh5.googleusercontent.com/-oFCWPpyV2VI/AAAAAAAAAAI/AAAAAAAAAGM/_v_IH_YxEHM/photo.jpg?sz=128	1	0	1	0	0	0	0	
10543278	registered	Vreesie	141.0	https://stackoverflow.com/users/10543278/vreesie	https://lh3.googleusercontent.com/-5Zp0tyM_82M/AAAAAAAAAAI/AAAAAAAAAGg/jM5bBkk1v3U/photo.jpg?sz=128	1	1	1	1	1	1	1	1.0
4902241	registered	1054	11.0	https://stackoverflow.com/users/4902241/1054	https://www.gravatar.com/avatar/4ba6a5778fbc917d9d91069f9440f128?s=128&d=identicon&r=PG&f=1	1	0	0	0	0	0	0	
7403989	registered	Sesoin	109.0	https://stackoverflow.com/users/7403989/sesoin	https://lh6.googleusercontent.com/-Z-KRagPUpLk/AAAAAAAAAAI/AAAAAAAAAi4/6t6DaSLHmAY/photo.jpg?sz=128	2	0	2	0	0	0	0	
691733	registered	keveman	7547.0	https://stackoverflow.com/users/691733/keveman	https://www.gravatar.com/avatar/ac5c46a75d24d0268e1b779977ad7e58?s=128&d=identicon&r=PG	0	5	0	3	3	16	54	0.2962962962962963
9186208	registered	Jeffrey Brown	3.0	https://stackoverflow.com/users/9186208/jeffrey-brown	https://www.gravatar.com/avatar/1e25acf8fb9b1b6fc6e42a2ff84d28cd?s=128&d=identicon&r=PG&f=1	1	0	1	0	0	0	0	
7353970	registered	F&#225;bio	3514.0	https://stackoverflow.com/users/7353970/f%c3%a1bio	https://www.gravatar.com/avatar/7ac9ba2dd59be35776312120c47e431b?s=128&d=identicon&r=PG&f=1	1	2	0	0	1	7	14	0.5
1953800	registered	Alex	12467.0	https://stackoverflow.com/users/1953800/alex	https://www.gravatar.com/avatar/4173076e5187c82e74379de9aeb00aa4?s=128&d=identicon&r=PG	0	5	0	2	1	18	40	0.45
10491777	registered	Ugur MULUK	336.0	https://stackoverflow.com/users/10491777/ugur-muluk	https://lh5.googleusercontent.com/-AO99DgNFzI8/AAAAAAAAAAI/AAAAAAAAAAA/AAN31DUhKIKTeKGiXd0Ebj9KC5hjNjW7GQ/mo/photo.jpg?sz=128	0	2	0	0	1	7	10	0.7
10085601	registered	Aaron Spalding	69.0	https://stackoverflow.com/users/10085601/aaron-spalding	https://lh3.googleusercontent.com/-A4fU5reHH6c/AAAAAAAAAAI/AAAAAAAAAHc/EiWKbE1hvs0/photo.jpg?sz=128	1	0	1	0	0	0	0	
358614	registered	Nizam	3868.0	https://stackoverflow.com/users/358614/nizam	https://i.stack.imgur.com/oF138.jpg?s=128&g=1	1	1	0	0	0	0	0	
67405	registered	neversaint	41528.0	https://stackoverflow.com/users/67405/neversaint	https://www.gravatar.com/avatar/8abbf52b25081326984d4e6717f8bd25?s=128&d=identicon&r=PG	7	0	7	0	0	0	0	
6898439	registered	scott huang	1248.0	https://stackoverflow.com/users/6898439/scott-huang	https://www.gravatar.com/avatar/f88ffdbac816aee29ea528b54936f8be?s=128&d=identicon&r=PG&f=1	0	2	0	1	0	0	0	
10231366	registered	William G	61.0	https://stackoverflow.com/users/10231366/william-g	https://www.gravatar.com/avatar/51be095374ce27b4bf4d05f2c4fc121c?s=128&d=identicon&r=PG&f=1	1	0	1	0	0	0	0	
102441	registered	Eric	79326.0	https://stackoverflow.com/users/102441/eric	https://www.gravatar.com/avatar/cf1b41a0f134b54597bf8a618be7880f?s=128&d=identicon&r=PG	0	3	0	2	2	22	25	0.88
10409299	registered	Fiyero P	3.0	https://stackoverflow.com/users/10409299/fiyero-p	https://lh4.googleusercontent.com/-lebTxhaoNY0/AAAAAAAAAAI/AAAAAAAAAAA/AAN31DX-EdLxkPdfdLHky6PMt2x0Sd0AUQ/mo/photo.jpg?sz=128	1	0	1	0	0	0	0	
5960685	registered	nwpuxhld	85.0	https://stackoverflow.com/users/5960685/nwpuxhld	https://www.gravatar.com/avatar/ceb9195d131c3f7000d3950112d8f46b?s=128&d=identicon&r=PG&f=1	2	0	0	0	0	0	0	
1227961	registered	Dimosthenis	561.0	https://stackoverflow.com/users/1227961/dimosthenis	https://www.gravatar.com/avatar/9cd9fff5c89e0133b6af9e6f009711dc?s=128&d=identicon&r=PG	0	2	0	0	1	1	1	1.0
4795896	registered	Smeik	55.0	https://stackoverflow.com/users/4795896/smeik	https://i.stack.imgur.com/n6LDC.jpg?s=128&g=1	1	0	1	0	0	0	0	
10588753	registered	C&#233;sar Aguilar	1.0	https://stackoverflow.com/users/10588753/c%c3%a9sar-aguilar	https://lh5.googleusercontent.com/-epyk1rv2fG8/AAAAAAAAAAI/AAAAAAAAAAA/ABtNlbC_PZqT6wZxkC4dlShJpdZbcRTieQ/mo/photo.jpg?sz=128	1	0	0	0	0	0	0	
5804871	registered	Kadu	121.0	https://stackoverflow.com/users/5804871/kadu	https://www.gravatar.com/avatar/43ea84eb5367edba9b9ec37e311b1355?s=128&d=identicon&r=PG&f=1	1	1	1	0	0	0	1	0.0
10580626	registered	Raymond Lucky	13.0	https://stackoverflow.com/users/10580626/raymond-lucky	https://www.gravatar.com/avatar/99e267188382512d010f50255014bfb9?s=128&d=identicon&r=PG&f=1	1	0	0	0	0	0	0	
10411151	registered	王康年	11.0	https://stackoverflow.com/users/10411151/%e7%8e%8b%e5%ba%b7%e5%b9%b4	https://lh5.googleusercontent.com/-bjVifRUJmLA/AAAAAAAAAAI/AAAAAAAAAAA/AAN31DWOETWT34Isq3Kfn3oOZnTZfBmNRQ/mo/photo.jpg?sz=128	1	1	1	0	1	1	1	1.0
5330102	registered	curious_mind	1.0	https://stackoverflow.com/users/5330102/curious-mind	https://www.gravatar.com/avatar/e9f6f9c0fb5e8eb51f00b95cbd386839?s=128&d=identicon&r=PG&f=1	1	0	0	0	0	0	0	
8625204	registered	joshua	19.0	https://stackoverflow.com/users/8625204/joshua	https://www.gravatar.com/avatar/8bf925bebc1b6d7d895624cc2fa0d75f?s=128&d=identicon&r=PG&f=1	1	0	1	0	0	0	0	
814601	registered	Fernando	6960.0	https://stackoverflow.com/users/814601/fernando	https://www.gravatar.com/avatar/5c3bf048d5dcd48f4f77b98b22f67434?s=128&d=identicon&r=PG	6	1	4	1	1	9	9	1.0
3367646	registered	minar09	325.0	https://stackoverflow.com/users/3367646/minar09	https://www.gravatar.com/avatar/6801edd86b91be644508005fe5e4fa31?s=128&d=identicon&r=PG&f=1	1	1	1	0	1	1	1	1.0
6677037	registered	Tolik	68.0	https://stackoverflow.com/users/6677037/tolik	https://lh4.googleusercontent.com/-SLClCCcId58/AAAAAAAAAAI/AAAAAAAAI78/-JcPsUjvAa0/photo.jpg?sz=128	1	0	0	0	0	0	0	
1450609	registered	saket	314.0	https://stackoverflow.com/users/1450609/saket	https://www.gravatar.com/avatar/f896b0bee50573b89f44d77f828946a4?s=128&d=identicon&r=PG	0	3	0	1	1	2	2	1.0
4954882	registered	Gowtham Ramesh	63.0	https://stackoverflow.com/users/4954882/gowtham-ramesh	https://lh6.googleusercontent.com/-lB8ctp0MaLU/AAAAAAAAAAI/AAAAAAAAAF0/-GF_qMk4fu8/photo.jpg?sz=128	0	2	0	0	0	3	11	0.2727272727272727
8276928	registered	梁生珺	53.0	https://stackoverflow.com/users/8276928/%e6%a2%81%e7%94%9f%e7%8f%ba	https://www.gravatar.com/avatar/7f907917f7155e675bc5ec40f16503f0?s=128&d=identicon&r=PG&f=1	2	0	2	0	0	0	0	
4829349	registered	Daniel Arteaga	235.0	https://stackoverflow.com/users/4829349/daniel-arteaga	https://lh4.googleusercontent.com/-4_pgiZ2NCCQ/AAAAAAAAAAI/AAAAAAAACqA/nlPmxUGfVFE/photo.jpg?sz=128	2	0	1	0	0	0	0	
8157539	registered	user8157539	37.0	https://stackoverflow.com/users/8157539/user8157539	https://www.gravatar.com/avatar/fd4db8bd1b8af9b1a0cb3eb45746ea17?s=128&d=identicon&r=PG	1	0	0	0	0	0	0	
7429494	registered	Nitin Sethi	49.0	https://stackoverflow.com/users/7429494/nitin-sethi	https://graph.facebook.com/1320726634656784/picture?type=large	1	0	1	0	0	0	0	
10300316	registered	ohnoinkimono	11.0	https://stackoverflow.com/users/10300316/ohnoinkimono	https://www.gravatar.com/avatar/449c49d8ebc353fc6f203ff0b73acc78?s=128&d=identicon&r=PG&f=1	1	0	0	0	0	0	0	
3941809	registered	lovefish	447.0	https://stackoverflow.com/users/3941809/lovefish	https://i.stack.imgur.com/bISmv.png?s=128&g=1	1	1	1	1	0	0	0	
10410484	registered	Muhamad Nady	1.0	https://stackoverflow.com/users/10410484/muhamad-nady	https://www.gravatar.com/avatar/8ba3dc2378366938ae523624cce08c02?s=128&d=identicon&r=PG&f=1	1	0	0	0	0	0	0	
7625017	registered	jundo	46.0	https://stackoverflow.com/users/7625017/jundo	https://www.gravatar.com/avatar/d4e21537d1bbf46118358b878a95a473?s=128&d=identicon&r=PG&f=1	1	0	1	0	0	0	0	
