user_id	user_type	display_name	reputation	link	profile_image	total_questions	total_answers	total_answered_questions	total_accepted_answers	total_max_upvote	total_answer_upvote	total_question_upvote	total_upvote_score
8462345	registered	El_1988	121	https://stackoverflow.com/users/8462345/el-1988	https://www.gravatar.com/avatar/258a24f14acfc1ee452dee8930cc1d7c?s=128&d=identicon&r=PG&f=1	0	1	0	0	0	0	0	
12210012	registered	S dB	1	https://stackoverflow.com/users/12210012/s-db	https://lh5.googleusercontent.com/-Ttl7gzyj29o/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rd2PgZtkH_jyEYJ_dBqFPddVouPgQ/photo.jpg?sz=128	1	0	0	0	0	0	0	
5347362	registered	GianAnge	473	https://stackoverflow.com/users/5347362/gianange	https://graph.facebook.com/10207182176823980/picture?type=large	0	1	0	0	0	0	0	
12214865	registered	Sophie	1	https://stackoverflow.com/users/12214865/sophie	https://www.gravatar.com/avatar/1e1e1e550f76a25c806e50b8047b562f?s=128&d=identicon&r=PG&f=1	1	0	0	0	0	0	0	
7882367	registered	shubham sachdeva	3	https://stackoverflow.com/users/7882367/shubham-sachdeva	https://lh5.googleusercontent.com/-DXL33lhE0_U/AAAAAAAAAAI/AAAAAAAAAVI/DPWP9J4m1N4/photo.jpg?sz=128	1	0	0	0	0	0	0	
12209035	registered	James Keys	11	https://stackoverflow.com/users/12209035/james-keys	https://lh5.googleusercontent.com/-iwR93_WOYds/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rcPV81Ozl5ud25Tw6hRPXgBz_V6Zw/photo.jpg?sz=128	1	0	0	0	0	0	0	
4517109	registered	Zahra Hnn	75	https://stackoverflow.com/users/4517109/zahra-hnn	https://www.gravatar.com/avatar/aba0597d83404e01d0c18f8bfe995812?s=128&d=identicon&r=PG&f=1	1	0	0	0	0	0	0	
5235392	registered	shahaf	2579	https://stackoverflow.com/users/5235392/shahaf	https://www.gravatar.com/avatar/6d9cbc8664398c9a01be28d08579b86a?s=128&d=identicon&r=PG&f=1	0	2	0	0	0	0	0	
10693598	registered	megazord	47	https://stackoverflow.com/users/10693598/megazord	https://www.gravatar.com/avatar/c697eafa9316550b40126548c240486a?s=128&d=identicon&r=PG&f=1	3	0	2	0	0	0	0	
7348519	registered	FesianXu	397	https://stackoverflow.com/users/7348519/fesianxu	https://i.stack.imgur.com/t9FJc.jpg?s=128&g=1	1	1	1	0	0	0	0	
8282076	registered	Pooja Vinod	1	https://stackoverflow.com/users/8282076/pooja-vinod	https://www.gravatar.com/avatar/0babc945fd20996bcae20500e1026150?s=128&d=identicon&r=PG&f=1	1	0	0	0	0	0	0	
12206957	registered	Kenzie	1	https://stackoverflow.com/users/12206957/kenzie	https://www.gravatar.com/avatar/5a45586ac610e456fd75d3a9a0abcac0?s=128&d=identicon&r=PG&f=1	1	0	0	0	0	0	0	
